dataset,fold,FCN,MotionGRU,ConvTran,ConvLSTM,VanTran,DisjointCNN,STGCN,LITEMV,H-Inception
IRDS_clf_bn_SFR,1,0.338139534883721,0.813488372093023,0.28,0.286511627906977,0.956744186046512,0.28,0.706976744186047,0.717209302325581,0.338139534883721
IRDS_clf_bn_SFR,2,0.631578947368421,0.747368421052632,0.789473684210526,0.763157894736842,0.947368421052632,0.68421052631579,0.589473684210526,0.947368421052632,0.815789473684211
IRDS_clf_bn_SFR,3,0.604166666666667,0.666666666666667,0.666666666666667,0.604166666666667,0.395833333333333,0.625,0.5,0.583333333333333,0.5
IRDS_clf_bn_SFR,4,0.53125,0.9375,0.8125,0.96875,0.90625,0.78125,0.84375,0.71875,0.71875
IRDS_clf_bn_STL,0,0.222222222222222,0.526936026936027,0.5,0.537037037037037,0.599326599326599,0.37037037037037,0.303030303030303,0.553872053872054,0.358585858585859
IRDS_clf_bn_STL,1,1,1,1,0.692307692307692,0.769230769230769,0.384615384615385,1,1,1
IRDS_clf_bn_STL,2,0.5,0.75,0.5,0.583333333333333,1,1,0.5,0.583333333333333,0.666666666666667
IRDS_clf_bn_STL,3,0.525,0.625,0.475,0.5,0.8,0.55,0.475,0.725,0.525
IRDS_clf_bn_STL,4,0.166666666666667,0.688888888888889,0.266666666666667,0.166666666666667,0.377777777777778,0.266666666666667,0.444444444444444,0.355555555555556,0.166666666666667
IRDS_clf_bn_STR,0,0.754545454545455,0.863636363636364,0.763636363636364,0.481818181818182,0.981818181818182,0.772727272727273,0.581818181818182,0.936363636363636,0.654545454545455
IRDS_clf_bn_STR,1,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.458333333333333,0.5
IRDS_clf_bn_STR,2,0.5,0.928571428571429,0.928571428571429,0.5,1,1,0.5,0.928571428571429,0.75
IRDS_clf_bn_STR,3,0.142857142857143,0.5,0.857142857142857,0.428571428571429,0.928571428571429,0.857142857142857,0.5,0.785714285714286,0.428571428571429
IRDS_clf_bn_STR,4,0.5,0.761904761904762,0.583333333333333,0.25,0.722222222222222,0.416666666666667,0.5,0.797619047619048,0.611111111111111
KERAAL_clf_bn_CTK,0,0.928571428571429,0.785714285714286,0.928571428571429,0.785714285714286,0.714285714285714,0.928571428571429,0.571428571428571,0.928571428571429,1
KERAAL_clf_bn_CTK,1,0.772727272727273,0.454545454545455,0.5,0.409090909090909,0.454545454545455,0.454545454545455,0.454545454545455,0.5,0.909090909090909
KERAAL_clf_bn_CTK,2,0.5,0.484848484848485,0.5,0.166666666666667,0.590909090909091,0.333333333333333,0.545454545454545,0.590909090909091,0.5
KERAAL_clf_bn_CTK,3,0.575,0.65,0.525,0.3,0.525,0.4,0.65,0.5,0.625
KERAAL_clf_bn_CTK,4,0.541666666666667,0.541666666666667,0.708333333333333,0.333333333333333,0.708333333333333,0.833333333333333,0.5,0.875,0.625
KERAAL_clf_bn_CTK,5,0.5,0.5,0.606060606060606,0.53030303030303,0.5,0.5,0.363636363636364,0.5,0.5
KERAAL_clf_bn_ELK,0,1,0.857142857142857,1,0.928571428571429,1,1,1,1,1
KERAAL_clf_bn_ELK,1,0.142857142857143,0.5,0.5,0.928571428571429,0.5,0.5,0.5,0.785714285714286,0.357142857142857
KERAAL_clf_bn_ELK,2,0.3125,0.4375,0.375,0.4375,0.4375,0.375,0.4375,0.4375,0.375
KERAAL_clf_bn_ELK,3,0.423076923076923,0.884615384615385,0.461538461538462,0.884615384615385,0.461538461538462,0.5,0.461538461538462,0.461538461538462,0.884615384615385
KERAAL_clf_bn_ELK,4,1,0.714285714285714,0.785714285714286,0.785714285714286,0.642857142857143,0.857142857142857,0.642857142857143,0.928571428571429,1
KERAAL_clf_bn_ELK,5,0.611111111111111,0.555555555555556,0.555555555555556,0.611111111111111,0.555555555555556,0.611111111111111,0.5,0.611111111111111,0.611111111111111
KERAAL_clf_bn_RTK,0,0.5625,0.729166666666667,0.791666666666667,0.270833333333333,0.770833333333333,0.875,0.395833333333333,0.729166666666667,0.6875
KERAAL_clf_bn_RTK,1,0.625,0.25,0.625,0.5,0.625,0.625,0.625,0.75,0.625
KERAAL_clf_bn_RTK,2,0,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.333333333333333,0,0.666666666666667,0.222222222222222
KERAAL_clf_bn_RTK,3,0.923076923076923,0.769230769230769,1,0.769230769230769,0.538461538461538,1,0.307692307692308,1,1
KERAAL_clf_bn_RTK,4,0.525,0.6875,0.4875,0.2875,0.65,0.325,0.425,0.3875,0.425
KERAAL_clf_bn_RTK,5,0.484848484848485,0.606060606060606,0.393939393939394,0.393939393939394,0.742424242424242,0.484848484848485,0.393939393939394,0.484848484848485,0.363636363636364
KERAAL_clf_mc_CTK,0,0.666666666666667,0.507936507936508,0.452380952380952,0.444444444444444,0.563492063492064,0.507936507936508,0.507936507936508,0.611111111111111,0.619047619047619
KERAAL_clf_mc_CTK,1,0.711111111111111,0.333333333333333,0.333333333333333,0.266666666666667,0.333333333333333,0.388888888888889,0.333333333333333,0.333333333333333,0.766666666666667
KERAAL_clf_mc_CTK,2,0.5,0.590909090909091,0.5,0.5,0.545454545454545,0.378787878787879,0.5,0.5,0.5
KERAAL_clf_mc_CTK,3,0.525,0.65,0.775,0.75,0.85,0.65,0.575,0.5,0.775
KERAAL_clf_mc_CTK,4,0.791666666666667,0.625,0.833333333333333,0.75,0.708333333333333,0.875,0.458333333333333,0.875,0.666666666666667
KERAAL_clf_mc_CTK,5,0.606060606060606,0.5,0.272727272727273,0.5,0.5,0.439393939393939,0.5,0.5,0.5
KERAAL_clf_mc_ELK,0,0.928571428571429,0.785714285714286,0.928571428571429,0.785714285714286,1,1,1,1,1
KERAAL_clf_mc_ELK,1,0.142857142857143,0.5,0.642857142857143,1,0.5,0.142857142857143,0.5,0.642857142857143,0.428571428571429
KERAAL_clf_mc_ELK,2,0.375,0.375,0.375,0.375,0.375,0.375,0.4375,0.375,0.375
KERAAL_clf_mc_ELK,3,0.461538461538462,0.884615384615385,0.461538461538462,0.884615384615385,0.461538461538462,0.5,0.461538461538462,0.461538461538462,0.423076923076923
KERAAL_clf_mc_ELK,4,1,0.785714285714286,0.785714285714286,0.857142857142857,0.857142857142857,1,0.928571428571429,0.928571428571429,1
KERAAL_clf_mc_ELK,5,0.611111111111111,0.555555555555556,0.555555555555556,0.666666666666667,0.555555555555556,0.5,0.5,0.611111111111111,0.611111111111111
KERAAL_clf_mc_RTK,0,0.5,0.5,0.583333333333333,0.583333333333333,0.5,0.5625,0.5625,0.8125,0.604166666666667
KERAAL_clf_mc_RTK,1,0.625,0.5,0.625,0.625,0.75,0.625,1,1,0.625
KERAAL_clf_mc_RTK,2,0.111111111111111,0.222222222222222,0.666666666666667,0.222222222222222,0.333333333333333,0.222222222222222,0,0.888888888888889,0.111111111111111
KERAAL_clf_mc_RTK,3,0.923076923076923,0.846153846153846,1,0.692307692307692,0.538461538461538,1,1,1,0.923076923076923
KERAAL_clf_mc_RTK,4,0.295238095238095,0.266666666666667,0.228571428571429,0.20952380952381,0.504761904761905,0.228571428571429,0.333333333333333,0.361904761904762,0.295238095238095
KERAAL_clf_mc_RTK,5,0.227272727272727,0.393939393939394,0.227272727272727,0.439393939393939,0.454545454545455,0.227272727272727,0.484848484848485,0.318181818181818,0.227272727272727
KIMORE_clf_bn_LA,0,0.461538461538462,0.5,0.461538461538462,0.5,0.5,0.5,0.5,0.461538461538462,0.461538461538462
KIMORE_clf_bn_LA,1,0.961538461538462,1,0.923076923076923,0.5,0.5,0.961538461538462,0.5,0.961538461538462,0.961538461538462
KIMORE_clf_bn_LA,2,0.708333333333333,0.708333333333333,0.708333333333333,0.708333333333333,0.5,0.708333333333333,0.5,0.75,0.708333333333333
KIMORE_clf_bn_LA,3,1,0.416666666666667,1,0.708333333333333,0.458333333333333,1,0.5,1,1
KIMORE_clf_bn_LA,4,0.5,0.5,0.5,0.458333333333333,0.708333333333333,0.5,0.5,0.666666666666667,0.5
KIMORE_clf_bn_LT,0,0.7,0.55,0.6,0.45,0.5,0.6,0.5,0.7,0.5
KIMORE_clf_bn_LT,1,0.7,0.825,0.775,0.825,0.875,0.825,0.525,0.95,0.825
KIMORE_clf_bn_LT,2,0.825,0.85,0.7,0.65,0.525,0.7,0.525,0.875,0.7
KIMORE_clf_bn_LT,3,0.775,0.6,0.775,0.55,0.55,0.775,0.725,0.825,0.725
KIMORE_clf_bn_LT,4,0.775,0.65,0.875,0.85,0.55,0.7,0.675,0.95,0.8
KIMORE_clf_bn_PR,0,0.75,0.65,0.75,0.7,0.55,0.8,0.75,0.8,0.65
KIMORE_clf_bn_PR,1,0.95,0.9,1,0.875,0.75,1,0.875,0.875,0.7
KIMORE_clf_bn_PR,2,0.55,0.55,0.6,0.7,0.725,0.6,0.7,0.6,0.55
KIMORE_clf_bn_PR,3,0.744444444444445,0.688888888888889,0.788888888888889,0.688888888888889,0.688888888888889,0.744444444444445,0.533333333333333,0.633333333333333,0.744444444444445
KIMORE_clf_bn_PR,4,0.744444444444445,0.477777777777778,0.744444444444445,0.588888888888889,0.633333333333333,0.744444444444445,0.477777777777778,0.744444444444445,0.744444444444445
KIMORE_clf_bn_Sq,0,0.704545454545455,0.75,0.75,0.579545454545455,0.704545454545455,0.75,0.75,0.625,0.875
KIMORE_clf_bn_Sq,1,0.875,0.775,0.875,0.775,0.875,0.825,0.625,0.875,0.875
KIMORE_clf_bn_Sq,2,0.425,0.5,0.625,0.5,0.5,0.3,0.35,0.35,0.3
KIMORE_clf_bn_Sq,3,0.55,0.65,0.625,0.6,0.65,0.55,0.35,0.5,0.5
KIMORE_clf_bn_Sq,4,0.651515151515152,0.393939393939394,0.272727272727273,0.318181818181818,0.484848484848485,0.484848484848485,0.53030303030303,0.651515151515152,0.439393939393939
KIMORE_clf_bn_TR,0,0.461538461538462,0.423076923076923,0.5,0.461538461538462,0.423076923076923,0.461538461538462,0.5,0.461538461538462,0.5
KIMORE_clf_bn_TR,1,0.5,0.5,0.5,0.5,0.75,0.5,0.458333333333333,0.5,0.5
KIMORE_clf_bn_TR,2,0.875,1,0.875,0.625,0.75,0.875,0.5,0.916666666666667,0.875
KIMORE_clf_bn_TR,3,0.666666666666667,0.708333333333333,0.625,0.416666666666667,0.708333333333333,0.416666666666667,0.5,0.625,0.625
KIMORE_clf_bn_TR,4,0.708333333333333,0.666666666666667,0.458333333333333,0.5,0.75,0.5,0.5,0.458333333333333,0.458333333333333
KINECAL_clf_bn_3WFV,0,0.409090909090909,1,0.409090909090909,0.5,0.454545454545455,0.454545454545455,0.5,0.5,0.409090909090909
KINECAL_clf_bn_3WFV,1,0.5,0.454545454545455,0.5,0.454545454545455,0.5,0.454545454545455,0.5,0.5,0.454545454545455
KINECAL_clf_bn_3WFV,2,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.454545454545455,0.5,0.454545454545455,0.454545454545455
KINECAL_clf_bn_3WFV,3,1,0.954545454545455,1,0.954545454545455,0.954545454545455,1,0.5,1,1
KINECAL_clf_bn_3WFV,4,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KINECAL_clf_bn_GGFV,0,0.958333333333333,0.5,0.958333333333333,1,0.5,0.958333333333333,0.5,0.458333333333333,0.958333333333333
KINECAL_clf_bn_GGFV,1,0.75,0.704545454545455,0.5,0.454545454545455,0.5,0.75,0.5,0.75,0.75
KINECAL_clf_bn_GGFV,2,0.5,0.5,0.454545454545455,0.409090909090909,0.5,0.5,0.5,0.5,0.454545454545455
KINECAL_clf_bn_GGFV,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KINECAL_clf_bn_GGFV,4,0.454545454545455,0.863636363636364,0.909090909090909,0.409090909090909,0.454545454545455,0.454545454545455,0.5,0.454545454545455,0.409090909090909
KINECAL_clf_bn_QSEC,0,0.470588235294118,0.441176470588235,0.470588235294118,0.470588235294118,0.470588235294118,0.470588235294118,0.5,0.5,0.470588235294118
KINECAL_clf_bn_QSEC,1,0.470588235294118,0.470588235294118,0.5,0.470588235294118,0.470588235294118,0.470588235294118,0.5,0.441176470588235,0.470588235294118
KINECAL_clf_bn_QSEC,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5
KINECAL_clf_bn_QSEC,3,1,0.5,1,1,0.5,1,0.5,0.46875,1
KINECAL_clf_bn_QSEC,4,0.5,0.46875,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KINECAL_clf_bn_QSEO,0,0.46875,0.46875,0.5,0.5,0.5,0.5,0.5,0.46875,0.5
KINECAL_clf_bn_QSEO,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
KINECAL_clf_bn_QSEO,2,0.46875,0.5,0.5,0.5,0.5,0.5,0.5,0.46875,0.46875
KINECAL_clf_bn_QSEO,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.46875,0.5
KINECAL_clf_bn_QSEO,4,0.5,0.46875,1,0.96875,1,0.5,0.5,0.5,1
SPHERE_clf_bn_WUS,0,0.5,0.75,0.5,0.5,1,0.5,1,0.5,0.5
SPHERE_clf_bn_WUS,1,0.5,1,0.75,0.75,1,0.75,0.25,1,0.75
SPHERE_clf_bn_WUS,2,0.333333333333333,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.5
SPHERE_clf_bn_WUS,3,0.5,0.833333333333333,0.5,0.5,1,0.5,0.5,0.5,0.5
SPHERE_clf_bn_WUS,4,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.5,0.5
SPHERE_clf_bn_WUS,5,0.625,1,0.666666666666667,0.666666666666667,1,1,0.25,0.833333333333333,0.833333333333333
UCDHE_clf_bn_MP,0,0.738778625954198,0.729198473282443,0.790038167938931,0.602022900763359,0.650114503816794,0.812671755725191,0.5,0.865114503816794,0.813664122137405
UCDHE_clf_bn_MP,1,0.681844106463878,0.65148288973384,0.775779467680608,0.575076045627377,0.5756463878327,0.758878326996198,0.587889733840304,0.740779467680608,0.660076045627376
UCDHE_clf_bn_MP,2,0.554298459042985,0.676196269261963,0.741200324412003,0.628345498783455,0.598580697485807,0.65271695052717,0.622384428223844,0.8169099756691,0.654217356042174
UCDHE_clf_bn_MP,3,0.652869352869353,0.695054945054945,0.691391941391941,0.525030525030525,0.581807081807082,0.702503052503052,0.5,0.763308913308913,0.741330891330891
UCDHE_clf_bn_MP,4,0.608524590163935,0.695573770491803,0.685327868852459,0.628688524590164,0.683770491803279,0.625081967213115,0.551885245901639,0.771967213114754,0.738688524590164
UCDHE_clf_bn_Rowing,0,0.542698412698413,0.773174603174603,0.66952380952381,0.5,0.586666666666667,0.66952380952381,0.5,0.680634920634921,0.616825396825397
UCDHE_clf_bn_Rowing,1,0.67875,0.70375,0.8025,0.59,0.61375,0.77625,0.50875,0.775,0.665
UCDHE_clf_bn_Rowing,2,0.63,0.72093023255814,0.763255813953488,0.598837209302326,0.66,0.61093023255814,0.513837209302326,0.712441860465116,0.654418604651163
UCDHE_clf_bn_Rowing,3,0.748048548310329,0.652736792003808,0.757282246549262,0.600475963826749,0.600047596382675,0.719062351261304,0.5,0.715683008091385,0.767539267015707
UCDHE_clf_bn_Rowing,4,0.598378378378378,0.64945945945946,0.72972972972973,0.693108108108108,0.644189189189189,0.666351351351351,0.5,0.795810810810811,0.62472972972973
UCDHE_clf_mc_MP,0,0.722687198067633,0.78808574879227,0.805625,0.685914855072464,0.562980072463768,0.824100241545894,0.764713164251208,0.851053743961353,0.81387077294686
UCDHE_clf_mc_MP,1,0.755669802867384,0.76489247311828,0.788393817204301,0.65695564516129,0.619585573476703,0.806420250896057,0.590616039426523,0.82614247311828,0.768445340501792
UCDHE_clf_mc_MP,2,0.725709219858156,0.777600472813239,0.815661938534279,0.715898345153664,0.613002364066194,0.81725768321513,0.698995271867612,0.84225768321513,0.78209219858156
UCDHE_clf_mc_MP,3,0.698387096774194,0.745340501792115,0.750268817204301,0.636827956989247,0.634318996415771,0.725089605734767,0.654121863799283,0.797311827956989,0.736648745519713
UCDHE_clf_mc_MP,4,0.721904761904762,0.813095238095238,0.835833333333333,0.73452380952381,0.665357142857143,0.831190476190476,0.660595238095238,0.848095238095238,0.818690476190476
UCDHE_clf_mc_Rowing,0,0.635611111111111,0.774460317460317,0.775388888888889,0.722714285714286,0.636976190476191,0.798698412698413,0.2,0.755277777777778,0.713285714285714
UCDHE_clf_mc_Rowing,1,0.656,0.732,0.866,0.692,0.666,0.836,0.248,0.842,0.828
UCDHE_clf_mc_Rowing,2,0.641636363636364,0.757818181818182,0.767090909090909,0.724545454545455,0.663818181818182,0.786,0.512909090909091,0.778363636363636,0.773818181818182
UCDHE_clf_mc_Rowing,3,0.610876592007027,0.553645147123408,0.719738252086078,0.563777777777778,0.621516029863856,0.710024593763724,0.2,0.752304787000439,0.736394378568292
UCDHE_clf_mc_Rowing,4,0.569555555555556,0.677777777777778,0.770888888888889,0.771777777777778,0.582444444444444,0.691555555555556,0.659555555555556,0.785111111111111,0.723777777777778
UIPRMD_clf_bn_DS,0,0.611111111111111,0.666666666666667,0.666666666666667,0.722222222222222,0.694444444444444,0.694444444444444,0.527777777777778,0.722222222222222,0.694444444444444
UIPRMD_clf_bn_DS,1,0.583333333333333,0.5,0.527777777777778,0.527777777777778,0.5,0.527777777777778,0.527777777777778,0.5,0.583333333333333
UIPRMD_clf_bn_DS,2,1,0.972222222222222,0.944444444444444,0.861111111111111,0.888888888888889,0.944444444444444,0.555555555555556,0.916666666666667,0.944444444444444
UIPRMD_clf_bn_DS,3,0.722222222222222,0.833333333333333,0.75,0.75,0.75,0.722222222222222,0.666666666666667,0.722222222222222,0.722222222222222
UIPRMD_clf_bn_DS,4,0.888888888888889,0.833333333333333,0.916666666666667,0.861111111111111,0.833333333333333,0.916666666666667,0.944444444444444,0.888888888888889,0.944444444444444
UIPRMD_clf_bn_HS,0,0.722222222222222,0.944444444444444,1,0.944444444444444,0.944444444444444,0.888888888888889,1,1,1
UIPRMD_clf_bn_HS,1,1,0.944444444444444,1,1,0.944444444444444,1,0.944444444444444,1,1
UIPRMD_clf_bn_HS,2,0.944444444444444,0.611111111111111,0.888888888888889,0.944444444444444,1,0.944444444444444,0.555555555555556,0.888888888888889,0.888888888888889
UIPRMD_clf_bn_HS,3,0.875,0.75,0.875,0.9375,0.9375,0.9375,0.5625,0.875,0.875
UIPRMD_clf_bn_HS,4,0.571428571428571,0.571428571428571,0.714285714285714,0.928571428571429,1,0.571428571428571,1,1,0.857142857142857
UIPRMD_clf_bn_HS,5,1,0.928571428571429,0.928571428571429,0.714285714285714,0.928571428571429,0.928571428571429,1,1,1
UIPRMD_clf_bn_HS,6,0.583333333333333,1,0.666666666666667,1,1,1,1,1,0.916666666666667
UIPRMD_clf_bn_IL,0,0.5,0.888888888888889,0.611111111111111,0.555555555555556,0.722222222222222,0.5,0.888888888888889,0.5,0.5
UIPRMD_clf_bn_IL,1,0.5,0.555555555555556,0.5,0.444444444444444,0.555555555555556,0.5,0.444444444444444,0.444444444444444,0.5
UIPRMD_clf_bn_IL,2,0.888888888888889,0.722222222222222,0.888888888888889,1,0.888888888888889,0.833333333333333,0.5,1,0.888888888888889
UIPRMD_clf_bn_IL,3,0.444444444444444,0.5,0.444444444444444,0.444444444444444,0.5,0.388888888888889,0.388888888888889,0.5,0.388888888888889
UIPRMD_clf_bn_IL,4,0.833333333333333,0.611111111111111,0.5,0.611111111111111,0.777777777777778,0.5,0.833333333333333,0.777777777777778,0.444444444444444
UIPRMD_clf_bn_IL,5,0.333333333333333,0.583333333333333,0.5,0.5,0.833333333333333,0.5,0.583333333333333,0.666666666666667,0.5
UIPRMD_clf_bn_SASLR,0,0.45,0.95,0.85,0.85,0.65,0.9,0.65,0.8,0.6
UIPRMD_clf_bn_SASLR,1,0.45,0.9,0.5,0.95,0.9,0.5,0.4,0.6,0.9
UIPRMD_clf_bn_SASLR,2,0.5,0.5,0.7,0.5,0.5,0.55,0.5,0.4,0.7
UIPRMD_clf_bn_SASLR,3,0.944444444444444,0.944444444444444,1,0.777777777777778,1,0.888888888888889,0.833333333333333,1,1
UIPRMD_clf_bn_SASLR,4,0.555555555555556,0.722222222222222,0.611111111111111,0.833333333333333,0.833333333333333,0.611111111111111,0.611111111111111,0.666666666666667,0.611111111111111
UIPRMD_clf_bn_SASLR,5,0.611111111111111,0.666666666666667,1,1,0.611111111111111,0.944444444444444,1,0.944444444444444,1
UIPRMD_clf_bn_SASLR,6,0.5,0.722222222222222,0.833333333333333,0.833333333333333,0.777777777777778,0.722222222222222,0.833333333333333,0.833333333333333,0.888888888888889
UIPRMD_clf_bn_SASLR,7,0.5,0.928571428571429,0.5,0.928571428571429,0.857142857142857,0.5,1,1,0.5
UIPRMD_clf_bn_SL,0,0.5,0.777777777777778,0.555555555555556,0.5,0.888888888888889,0.5,0.5,0.555555555555556,0.666666666666667
UIPRMD_clf_bn_SL,1,0.5,0.611111111111111,0.611111111111111,0.555555555555556,0.722222222222222,0.5,0.388888888888889,0.555555555555556,0.5
UIPRMD_clf_bn_SL,2,0.666666666666667,0.5,0.722222222222222,0.5,0.555555555555556,0.777777777777778,0.444444444444444,0.5,0.5
UIPRMD_clf_bn_SL,3,0.944444444444444,1,1,1,0.888888888888889,1,0.666666666666667,1,1
UIPRMD_clf_bn_SL,4,0.888888888888889,0.833333333333333,1,0.944444444444444,0.777777777777778,0.666666666666667,0.888888888888889,0.777777777777778,1
UIPRMD_clf_bn_SL,5,0.611111111111111,0.888888888888889,1,0.833333333333333,0.833333333333333,1,0.666666666666667,0.555555555555556,0.555555555555556
UIPRMD_clf_bn_SL,6,0.888888888888889,0.833333333333333,0.722222222222222,0.833333333333333,0.888888888888889,0.666666666666667,1,0.833333333333333,0.777777777777778
UIPRMD_clf_bn_SL,7,0.5,0.5,0.571428571428571,0.5,0.571428571428571,0.5,0.5,0.5,0.5
UIPRMD_clf_bn_SSA,0,1,1,1,1,0.777777777777778,1,0.666666666666667,1,1
UIPRMD_clf_bn_SSA,1,0.444444444444444,1,1,1,1,0.944444444444444,0.333333333333333,1,1
UIPRMD_clf_bn_SSA,2,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,0.833333333333333,0.888888888888889,0.722222222222222,0.944444444444444,0.666666666666667
UIPRMD_clf_bn_SSA,3,0.5,1,0.5,0.888888888888889,0.833333333333333,0.5,0.722222222222222,1,1
UIPRMD_clf_bn_SSA,4,0.5,0.5,0.777777777777778,0.5,0.5,0.5,0.5,0.666666666666667,0.5
UIPRMD_clf_bn_SSA,5,0.5,0.777777777777778,0.666666666666667,0.388888888888889,0.888888888888889,0.888888888888889,0.333333333333333,0.888888888888889,0.888888888888889
UIPRMD_clf_bn_SSA,6,0.666666666666667,1,0.555555555555556,0.888888888888889,1,0.5,0.611111111111111,1,1
UIPRMD_clf_bn_SSE,0,0.666666666666667,1,0.611111111111111,0.777777777777778,1,0.944444444444444,0.333333333333333,0.888888888888889,0.666666666666667
UIPRMD_clf_bn_SSE,1,0.722222222222222,1,0.5,1,1,0.5,1,0.611111111111111,0.833333333333333
UIPRMD_clf_bn_SSE,2,0.555555555555556,0.888888888888889,0.611111111111111,0.833333333333333,0.888888888888889,0.555555555555556,0.944444444444444,0.777777777777778,0.666666666666667
UIPRMD_clf_bn_SSE,3,0.388888888888889,0.888888888888889,0.611111111111111,0.944444444444444,0.944444444444444,0.722222222222222,0.444444444444444,0.666666666666667,0.555555555555556
